Month,Operacion,Clase,Cliente,Producto,KG,Precio_Unit_Venta,Ganancia_USD,Moneda_de_Venta,Ganancia_MXN,Costo_Unit_Manufactura,Tipo_de_Cambio,lbs,Costo_Tot_Manufactura
2.0,1,2,152,127,375.0,41.28,810.0,1,15478.95,33.99,19.11,826.6875,12747.9
2.0,1,2,152,127,25.0,41.28,54.0,1,1031.93,33.99,19.11,55.1125,849.86
2.0,1,2,6,220,450.0,116.57,2745.0,1,52456.41,53.34,19.11,992.025,24001.16
2.0,1,2,25,126,200.0,189.57,1984.0,1,37913.84,126.56,19.11,440.9,25311.96
2.0,1,2,130,117,300.0,74.28,22284.0,0,22284.0,55.9,19.11,661.35,16769.7
2.0,1,2,6,222,500.0,119.44,3125.0,1,59718.15,61.86,19.11,1102.25,30932.2
2.0,1,2,25,126,100.0,189.57,992.0,1,18956.92,126.56,19.11,220.45,12655.98
2.0,1,2,25,133,1200.0,124.4,7812.0,1,149285.77,70.31,19.11,2645.4,84370.32
2.0,1,2,25,140,300.0,116.95,1836.0,1,35085.6,68.7,19.11,661.35,20610.66
2.0,1,2,6,159,50.0,272.89,714.0,1,13644.4,240.08,19.11,110.225,12003.84
2.0,1,2,25,125,100.0,208.49,1091.0,1,20848.79,148.18,19.11,220.45,14817.63
2.0,1,2,25,126,100.0,303.65,1589.0,1,30365.47,136.33,19.11,220.45,13633.17
2.0,1,2,71,130,4525.0,109.5,25928.25,1,495483.88,98.22,19.11,9975.362,444465.88
2.0,1,2,71,130,475.0,109.5,2721.75,1,52012.12,98.22,19.11,1047.1375,46656.64
2.0,1,2,6,52,50.0,300.02,785.0,1,15001.2,230.14,19.11,110.225,11506.91
2.0,1,2,6,112,25.0,199.12,260.5,1,4978.1,76.0,19.11,55.1125,1900.02
2.0,1,2,6,112,175.0,199.12,1823.5,1,34846.72,76.0,19.11,385.7875,13300.16
2.0,1,2,130,133,300.0,142.82,42846.0,0,42846.0,22.2,19.11,661.35,6659.4
2.0,1,2,130,107,300.0,154.84,46452.0,0,46452.0,103.07,19.11,661.35,30920.01
2.0,1,2,90,107,125.0,146.76,960.0,1,18345.41,97.89,19.11,275.5625,12236.4
2.0,1,2,90,107,300.0,133.39,2094.0,1,40015.92,56.68,19.11,661.35,17002.53
2.0,1,2,130,117,350.0,74.28,25998.0,0,25998.0,55.9,19.11,771.575,19564.65
2.0,1,2,106,107,25.0,268.3,351.0,1,6707.54,145.7,19.11,55.1125,3642.52
2.0,1,2,106,107,25.0,240.4,314.5,1,6010.03,98.94,19.11,55.1125,2473.38
2.0,1,2,106,133,24.0,269.64,338.64,1,6471.34,89.34,19.11,52.908,2144.18
2.0,1,2,91,201,20.0,93.47,1869.4,0,1869.4,84.84,19.11,44.09,1696.71
2.0,1,2,91,50,20.0,90.22,1804.4,0,1804.4,81.35,19.11,44.09,1627.09
2.0,1,2,91,26,100.0,162.74,16274.0,0,16274.0,134.43,19.11,220.45,13443.13
2.0,1,2,91,26,150.0,162.74,24411.0,0,24411.0,134.43,19.11,330.675,20164.7
2.0,1,2,91,201,20.0,93.47,1869.4,0,1869.4,84.84,19.11,44.09,1696.71
2.0,1,2,6,5,500.0,145.81,3815.0,1,72903.9,114.11,19.11,1102.25,57055.75
2.0,1,2,6,160,50.0,140.84,368.5,1,7041.96,71.4,19.11,110.225,3570.2
2.0,1,2,6,160,100.0,140.84,737.0,1,14083.92,71.4,19.11,220.45,7140.4
2.0,1,2,6,233,150.0,210.21,1650.0,1,31531.17,71.37,19.11,330.675,10705.13
2.0,1,2,6,137,100.0,183.84,962.0,1,18383.63,127.82,19.11,220.45,12782.35
2.0,1,2,6,212,25.0,193.2,252.75,1,4830.0,188.22,19.11,55.1125,4705.42
2.0,1,2,6,141,175.0,184.6,1690.5,1,32305.12,213.34,19.11,385.7875,37333.84
2.0,1,2,6,66,25.0,425.0,556.0,1,10625.05,212.14,19.11,55.1125,5303.57
2.0,1,2,6,158,25.0,304.04,397.75,1,7600.92,191.6,19.11,55.1125,4790.12
2.0,1,2,6,235,50.0,427.1,1117.5,1,21355.2,221.48,19.11,110.225,11073.87
2.0,1,2,6,126,150.0,221.29,1737.0,1,33193.73,258.35,19.11,330.675,38752.88
2.0,1,2,141,140,50.0,258.56,676.5,1,12927.78,146.37,19.11,110.225,7318.35
2.0,1,2,141,133,100.0,295.06,1544.0,1,29505.53,60.62,19.11,220.45,6062.3
2.0,1,2,72,140,100.0,168.17,880.0,1,16816.62,137.39,19.11,220.45,13739.43
2.0,1,2,72,134,125.0,111.79,731.25,1,13974.04,76.66,19.11,275.5625,9582.35
2.0,1,2,6,107,1000.0,121.73,6370.0,1,121729.4,50.55,19.11,2204.5,50547.0
2.0,1,2,118,126,25.0,319.2,7980.0,0,7980.0,274.34,19.11,55.1125,6858.54
2.0,1,2,118,130,25.0,210.88,5272.0,0,5272.0,227.97,19.11,55.1125,5699.17
2.0,1,2,6,219,1808.0,83.7,7919.04,1,151331.23,67.31,19.11,3985.736,121695.21
2.0,1,2,6,235,100.0,388.88,2035.0,1,38888.44,221.48,19.11,220.45,22147.74
2.0,1,2,118,149,244.0,111.37,27174.28,0,27174.28,69.78,19.11,537.898,17026.95
2.0,1,2,118,54,50.0,85.85,4292.5,0,4292.5,56.49,19.11,110.225,2824.35
2.0,1,2,118,112,1000.0,54.63,54630.0,0,54630.0,33.43,19.11,2204.5,33430.5
2.0,1,2,60,162,175.0,528.0,4835.25,1,92400.67,383.49,19.11,385.7875,67111.57
2.0,1,2,6,107,375.0,141.4,2778.75,1,53025.23,76.02,19.08,826.6875,28506.3
2.0,1,2,6,222,500.0,119.27,3125.0,1,59632.5,61.86,19.08,1102.25,30932.2
2.0,1,2,6,22,75.0,182.05,715.5,1,13653.46,130.65,19.08,165.3375,9798.55
2.0,0,2,145,195,363.0,275.55,5241.72,1,100024.61,148.64,19.08,800.2335,53955.88
2.0,1,2,13,92,9482.0,80.44,39919.22,1,762688.44,66.17,19.11,20903.068,627382.25
2.0,1,2,13,100,8000.0,89.03,37280.0,1,712264.0,42.4,19.11,17636.0,339211.19
2.0,1,2,6,112,1500.0,69.55,5460.0,1,104317.65,44.17,19.11,3306.75,66256.05
2.0,1,2,47,26,125.0,149.52,18690.0,0,18690.0,134.43,19.11,275.5625,16803.91
2.0,1,2,47,26,375.0,149.52,56070.0,0,56070.0,134.43,19.11,826.6875,50411.74
2.0,1,2,124,95,25.0,243.41,318.5,1,6085.2,222.65,19.11,55.1125,5566.36
2.0,1,2,123,219,862.0,75.47,3404.9,1,65053.33,60.04,19.11,1900.279,51751.89
2.0,1,2,123,219,7758.0,75.47,30644.1,1,585480.0,60.04,19.11,17102.512,465767.06
2.0,1,2,91,123,25.0,136.65,3416.25,0,3416.25,101.47,19.11,55.1125,2536.72
2.0,1,2,85,83,1500.0,103.17,8100.0,1,154756.95,50.31,19.11,3306.75,75461.4
2.0,1,2,85,82,500.0,116.16,3040.0,1,58081.65,61.28,19.11,1102.25,30640.4
2.0,1,2,141,133,100.0,294.99,1544.0,1,29499.36,60.62,19.11,220.45,6062.3
2.0,1,2,73,107,150.0,177.71,26656.5,0,26656.5,148.7,19.11,330.675,22304.75
2.0,1,2,154,133,150.0,138.0,20700.0,0,20700.0,165.54,19.11,330.675,24830.31
2.0,1,2,154,140,125.0,380.0,47500.0,0,47500.0,207.18,19.11,275.5625,25897.54
2.0,1,2,91,153,40.0,73.32,2932.8,0,2932.8,91.62,19.11,88.18,3664.87
2.0,1,2,123,219,862.0,75.47,3404.9,1,65053.33,60.04,19.11,1900.279,51751.89
2.0,1,2,123,219,8620.0,75.47,34049.0,1,650533.31,60.04,19.11,19002.79,517518.94
