Month,Fecha,Operacion,Clase,No_Factura,Cliente,Producto,KG,Precio_Unit_Venta,Ganancia_USD,Moneda_de_Venta,Ganancia_MXN,Moneda_MXN,Costo_Unit_Manufactura,Tipo_de_Cambio,Conversion_Ganancia_en_Dolares,lbs,Costo_Tot_Manufactura,Mes
11.0,19/11/19,Venta,NAC,31804,Cliente 6,Producto 171,275.0,159.27,2255.0, USD ,43798.43,MXP,98.2,19.42,2255.0,606.2375,27005.03,Noviembre
11.0,19/11/19,Venta,NAC,31804,Cliente 6,Producto 13,273.0,194.62,2735.46, USD ,53130.3,MXP,197.11,19.42,2735.46,601.8285,53811.44,Noviembre
11.0,19/11/19,Venta,NAC,31810,Cliente 60,Producto 130,125.0,230.74,1485.0, USD ,28842.86,MXP,145.26,19.42,1485.0,275.5625,18157.03,Noviembre
11.0,19/11/19,Venta,NAC,31814,Cliente 31,Producto 117,2000.0,81.19,8360.0, USD ,162374.59,MXP,55.9,19.42,8360.0,4409.0,111798.0,Noviembre
11.0,19/11/19,Venta,NAC,31827,Cliente 6,Producto 5,450.0,148.2,3433.5, USD ,66688.2,MXP,114.62,19.42,3433.5,992.025,51580.4,Noviembre
11.0,19/11/19,Venta,NAC,31827,Cliente 6,Producto 189,325.0,181.99,3045.25, USD ,59147.27,MXP,142.21,19.42,3045.25,716.4625,46218.41,Noviembre
11.0,19/11/19,Venta,NAC,31828,Cliente 6,Producto 219,2147.0,85.07,9403.86, USD ,182649.38,MXP,67.31,19.42,9403.86,4733.0615,144513.06,Noviembre
11.0,19/11/19,Venta,NAC,31828,Cliente 6,Producto 53,1100.0,79.25,4488.0, USD ,87169.5,MXP,65.24,19.42,4488.0,2424.95,71768.29,Noviembre
11.0,19/11/19,Venta,NAC,31824,Cliente 85,Producto 234,25.0,108.57,139.75, USD ,2714.34,MXP,67.17,19.42,139.75,55.1125,1679.2,Noviembre
11.0,19/11/19,Venta,NAC,31825,Cliente 151,Producto 173,5000.0,72.25,18600.0, USD ,361264.0,MXP,59.7,19.42,18600.0,11022.5,298492.5,Noviembre
11.0,19/11/19,Venta,NAC,31808,Cliente 6,Producto 170,226.0,363.59,4230.72, USD ,82172.42,MXP,253.36,19.42,4230.72,498.217,57258.84,Noviembre
11.0,19/11/19,Venta,NAC,31807,Cliente 6,Producto 163,408.0,336.99,7078.8, USD ,137490.12,MXP,189.3,19.42,7078.8,899.436,77233.83,Noviembre
11.0,19/11/19,Venta,NAC,31812,Cliente 18,Producto 117,1000.0,56.91,2930.0, USD ,56908.8,MXP,55.9,19.42,2930.0,2204.5,55899.0,Noviembre
11.0,19/11/19,Venta,NAC,31829,Cliente 6,Producto 125,100.0,124.5,641.0, USD ,12450.01,MXP,90.86,19.42,641.0,220.45,9086.5,Noviembre
11.0,20/11/19,Venta,NAC,31836,Cliente 33,Producto 56,450.0,196.79,4572.0, USD ,88553.7,MXP,163.44,19.37,4572.0,992.025,73549.53,Noviembre
11.0,20/11/19,Venta,NAC,31838,Cliente 33,Producto 208,100.0,118.15,610.0, USD ,11814.91,MXP,116.06,19.37,610.0,220.45,11606.07,Noviembre
11.0,20/11/19,Venta,NAC,31830,Cliente 65,Producto 44,98.0,603.14,3051.72, USD ,59107.85,MXP,109.65,19.37,3051.72,216.041,10745.95,Noviembre
11.0,20/11/19,Venta,NAC,31834,Cliente 65,Producto 17,75.0,637.23,2467.5, USD ,47792.27,MXP,337.66,19.37,2467.5,165.3375,25324.69,Noviembre
11.0,20/11/19,Venta,NAC,31839,Cliente 33,Producto 208,500.0,118.15,3050.0, USD ,59074.55,MXP,116.06,19.37,3050.0,1102.25,58030.35,Noviembre
11.0,20/11/19,Venta,NAC,31837,Cliente 33,Producto 56,1000.0,196.79,10160.0, USD ,196786.0,MXP,163.44,19.37,10160.0,2204.5,163443.41,Noviembre
11.0,20/11/19,Venta,NAC,31841,Cliente 72,Producto 126,25.0,121.05,156.25, USD ,3026.36,MXP,117.26,19.37,156.25,55.1125,2931.51,Noviembre
11.0,20/11/19,Venta,NAC,31841,Cliente 72,Producto 125,25.0,196.79,254.0, USD ,4919.65,MXP,155.47,19.37,254.0,55.1125,3886.79,Noviembre
11.0,20/11/19,Venta,NAC,31835,Cliente 65,Producto 17,100.0,637.23,3290.0, USD ,63723.02,MXP,337.66,19.37,3290.0,220.45,33766.25,Noviembre
11.0,20/11/19,Venta,NAC,31831,Cliente 65,Producto 107,100.0,303.12,1565.0, USD ,30312.02,MXP,222.88,19.37,1565.0,220.45,22287.83,Noviembre
11.0,20/11/19,Venta,NAC,31832,Cliente 65,Producto 118,75.0,370.52,1434.75, USD ,27789.24,MXP,224.68,19.37,1434.75,165.3375,16851.29,Noviembre
11.0,20/11/19,Venta,NAC,31832,Cliente 65,Producto 118,75.0,370.52,1434.75, USD ,27789.24,MXP,224.68,19.37,1434.75,165.3375,16851.29,Noviembre
11.0,20/11/19,Venta,NAC,31833,Cliente 65,Producto 130,100.0,284.53,1469.0, USD ,28452.62,MXP,186.05,19.37,1469.0,220.45,18604.87,Noviembre
11.0,20/11/19,Venta,NAC,31846,Cliente 103,Producto 134,75.0,303.31,1174.5, USD ,22748.54,MXP,278.34,19.37,1174.5,165.3375,20875.34,Noviembre
11.0,20/11/19,Venta,NAC,31846,Cliente 103,Producto 134,75.0,303.31,1174.5, USD ,22748.54,MXP,278.34,19.37,1174.5,165.3375,20875.34,Noviembre
11.0,20/11/19,Venta,NAC,31847,Cliente 103,Producto 107,50.0,116.79,301.5, USD ,5839.67,MXP,89.48,19.37,301.5,110.225,4474.0,Noviembre
11.0,20/11/19,Venta,NAC,31847,Cliente 103,Producto 107,50.0,116.79,301.5, USD ,5839.67,MXP,89.48,19.37,301.5,110.225,4474.0,Noviembre
11.0,20/11/19,Venta,NAC,31840,Cliente 14,Producto 219,1632.0,63.92,5385.6, USD ,104312.05,MXP,51.79,19.37,5385.6,3597.744,84519.32,Noviembre
11.0,20/11/19,Venta,NAC,31842,Cliente 72,Producto 125,50.0,196.79,508.0, USD ,9839.3,MXP,155.47,19.37,508.0,110.225,7773.57,Noviembre
11.0,20/11/19,Venta,NAC,31842,Cliente 72,Producto 140,50.0,170.44,440.0, USD ,8522.23,MXP,143.31,19.37,440.0,110.225,7165.62,Noviembre
11.0,20/11/19,Venta,NAC,31842,Cliente 72,Producto 134,150.0,113.31,877.5, USD ,16996.04,MXP,80.87,19.37,877.5,330.675,12130.43,Noviembre
11.0,20/11/19,Venta,NAC,31842,Cliente 72,Producto 142,150.0,137.32,1063.5, USD ,20598.62,MXP,125.96,19.37,1063.5,330.675,18893.75,Noviembre
11.0,20/11/19,Venta,NAC,31844,Cliente 6,Producto 112,50.0,214.99,555.0, USD ,10749.63,MXP,0.0,19.37,555.0,110.225,0.0,Noviembre
11.0,20/11/19,Venta,NAC,31843,Cliente 72,Producto 220,500.0,125.51,3240.0, USD ,62754.6,MXP,53.34,19.37,3240.0,1102.25,26667.95,Noviembre
11.0,20/11/19,Venta,NAC,31845,Cliente 103,Producto 127,50.0,73.6,190.0, USD ,3680.06,MXP,63.98,19.37,190.0,110.225,3198.84,Noviembre
11.0,20/11/19,Venta,NAC,31845,Cliente 103,Producto 127,50.0,73.6,190.0, USD ,3680.06,MXP,63.98,19.37,190.0,110.225,3198.84,Noviembre
11.0,20/11/19,Cancelacion,NAC,1857,Cliente 12,Producto 127,0.0,342.44,442.0, USD ,8560.97,MXP,126.38,19.37,442.0,0.0,0.0,Noviembre
11.0,20/11/19,Cancelacion,NAC,1856,Cliente 140,Producto 133,0.0,302.37,7559.25, MXP ,7559.25,MXP,59.23,19.41,389.38,0.0,0.0,Noviembre
11.0,21/11/19,Venta,NAC,31875,Cliente 13,Producto 92,6034.0,81.73,25403.14, USD ,493171.5,MXP,66.17,19.41,25403.14,13301.953,399243.22,Noviembre
11.0,21/11/19,Venta,NAC,31875,Cliente 13,Producto 92,3448.0,81.73,14516.08, USD ,281812.28,MXP,66.17,19.41,14516.08,7601.116,228138.98,Noviembre
11.0,21/11/19,Venta,NAC,31853,Cliente 6,Producto 112,125.0,202.29,1302.5, USD ,25286.48,MXP,80.8,19.41,1302.5,275.5625,10099.65,Noviembre
11.0,21/11/19,Venta,NAC,31874,Cliente 13,Producto 100,8750.0,90.47,40775.0, USD ,791597.62,MXP,57.44,19.41,40775.0,19289.375,502621.88,Noviembre
11.0,21/11/19,Venta,NAC,31874,Cliente 13,Producto 100,3250.0,90.47,15145.0, USD ,294021.97,MXP,57.44,19.41,15145.0,7164.625,186688.12,Noviembre
11.0,21/11/19,Venta,NAC,31854,Cliente 86,Producto 121,1000.0,128.91,6640.0, USD ,128907.6,MXP,68.37,19.41,6640.0,2204.5,68369.9,Noviembre
11.0,21/11/19,Venta,NAC,31860,Cliente 118,Producto 130,25.0,290.68,7267.0, MXP ,7267.0,MXP,235.66,19.41,374.32,55.1125,5891.61,Noviembre
11.0,21/11/19,Venta,NAC,31852,Cliente 91,Producto 107,0.0,88.96,17792.0, MXP ,17792.0,MXP,73.37,19.41,916.46,0.0,0.0,Noviembre
11.0,21/11/19,Venta,NAC,31871,Cliente 5,Producto 140,625.0,207.92,6693.75, USD ,129951.13,MXP,155.74,19.41,6693.75,1377.8125,97338.31,Noviembre
11.0,21/11/19,Venta,NAC,31867,Cliente 5,Producto 221,136.0,225.01,1576.24, USD ,30600.8,MXP,99.62,19.41,1576.24,299.812,13548.59,Noviembre
11.0,21/11/19,Venta,NAC,31868,Cliente 5,Producto 107,450.0,181.52,4207.5, USD ,81683.55,MXP,111.12,19.41,4207.5,992.025,50002.34,Noviembre
11.0,21/11/19,Venta,NAC,31868,Cliente 5,Producto 107,650.0,181.52,6077.5, USD ,117987.35,MXP,111.12,19.41,6077.5,1432.925,72225.6,Noviembre
11.0,21/11/19,Venta,NAC,31870,Cliente 60,Producto 130,24.0,230.64,285.12, USD ,5535.26,MXP,145.26,19.41,285.12,52.908,3486.15,Noviembre
11.0,21/11/19,Venta,NAC,31863,Cliente 106,Producto 107,50.0,264.03,680.0, USD ,13201.39,MXP,153.4,19.41,680.0,110.225,7670.23,Noviembre
11.0,21/11/19,Venta,NAC,31864,Cliente 106,Producto 118,25.0,542.03,698.0, USD ,13550.83,MXP,328.57,19.41,698.0,55.1125,8214.2,Noviembre
11.0,21/11/19,Venta,NAC,31856,Cliente 104,Producto 133,25.0,450.4,580.0, USD ,11260.01,MXP,263.96,19.41,580.0,55.1125,6598.99,Noviembre
11.0,21/11/19,Venta,NAC,31859,Cliente 8,Producto 107,850.0,132.4,5797.0, USD ,112541.79,MXP,60.63,19.41,5797.0,1873.825,51536.52,Noviembre
11.0,21/11/19,Venta,NAC,31858,Cliente 8,Producto 134,300.0,172.39,2664.0, USD ,51718.35,MXP,96.95,19.41,2664.0,661.35,29083.56,Noviembre
11.0,21/11/19,Venta,NAC,31869,Cliente 60,Producto 125,75.0,324.99,1255.5, USD ,24374.03,MXP,269.13,19.41,1255.5,165.3375,20184.77,Noviembre
11.0,21/11/19,Venta,NAC,31857,Cliente 60,Producto 125,25.0,324.99,418.5, USD ,8124.68,MXP,269.13,19.41,418.5,55.1125,6728.26,Noviembre
11.0,21/11/19,Cancelacion,NAC,1858,Cliente 29,Producto 111,0.0,73.19,1885.0, USD ,36595.0,MXP,59.18,19.41,1885.0,0.0,0.0,Noviembre
11.0,21/11/19,Venta,NAC,31861,Cliente 118,Producto 107,75.0,174.77,13107.75, MXP ,13107.75,MXP,110.66,19.41,675.18,165.3375,8299.37,Noviembre
11.0,21/11/19,Venta,NAC,31862,Cliente 118,Producto 54,100.0,79.54,7954.0, MXP ,7954.0,MXP,56.49,19.41,409.71,220.45,5648.69,Noviembre
11.0,21/11/19,Venta,NAC,31873,Cliente 85,Producto 234,875.0,108.52,4891.25, USD ,94957.71,MXP,67.17,19.41,4891.25,1928.9375,58772.0,Noviembre
11.0,21/11/19,Venta,NAC,31848,Cliente 6,Producto 110,250.0,126.19,1625.0, USD ,31547.43,MXP,119.34,19.41,1625.0,551.125,29836.25,Noviembre
11.0,21/11/19,Venta,NAC,31855,Cliente 129,Producto 220,500.0,70.3,35150.0, MXP ,35150.0,MXP,53.34,19.41,1810.57,1102.25,26667.95,Noviembre
11.0,21/11/19,Venta,NAC,31872,Cliente 85,Producto 54,500.0,154.15,3970.0, USD ,77072.8,MXP,56.49,19.41,3970.0,1102.25,28243.45,Noviembre
11.0,21/11/19,Venta,NAC,31849,Cliente 91,Producto 133,100.0,336.44,1733.0, USD ,33644.12,MXP,0.0,19.41,1733.0,220.45,0.0,Noviembre
11.0,21/11/19,Venta,NAC,31850,Cliente 52,Producto 111,200.0,75.0,15000.0, MXP ,15000.0,MXP,59.18,19.41,772.65,440.9,11836.4,Noviembre
11.0,21/11/19,Venta,NAC,31851,Cliente 52,Producto 222,50.0,83.0,4150.0, MXP ,4150.0,MXP,61.86,19.41,213.77,110.225,3093.22,Noviembre
11.0,21/11/19,Venta,NAC,31865,Cliente 2,Producto 118,0.0,455.64,1173.5, USD ,22782.1,MXP,132.03,19.41,1173.5,0.0,0.0,Noviembre
11.0,21/11/19,Venta,NAC,31866,Cliente 132,Producto 107,0.0,214.52,552.5, USD ,10726.13,MXP,172.5,19.41,552.5,0.0,0.0,Noviembre
11.0,21/11/19,Venta,NAC,31866,Cliente 132,Producto 102,0.0,228.69,1178.0, USD ,22869.46,MXP,167.89,19.41,1178.0,0.0,0.0,Noviembre
11.0,21/11/19,Venta,NAC,31866,Cliente 132,Producto 107,0.0,214.52,1105.0, USD ,21452.25,MXP,172.5,19.41,1105.0,0.0,0.0,Noviembre
11.0,21/11/19,Venta,NAC,31876,Cliente 86,Producto 121,0.0,128.91,3320.0, USD ,64453.8,MXP,68.37,19.41,3320.0,0.0,0.0,Noviembre
11.0,22/11/19,Venta,NAC,31877,Cliente 6,Producto 102,25.0,363.62,468.25, USD ,9090.51,MXP,239.96,19.41,468.25,55.1125,5999.07,Noviembre
11.0,22/11/19,Venta,NAC,31888,Cliente 6,Producto 220,325.0,118.42,1982.5, USD ,38487.87,MXP,53.34,19.41,1982.5,716.4625,17334.17,Noviembre
11.0,22/11/19,Venta,NAC,31887,Cliente 6,Producto 136,50.0,221.9,571.5, USD ,11094.99,MXP,79.92,19.41,571.5,110.225,3995.86,Noviembre
11.0,22/11/19,Venta,NAC,31887,Cliente 6,Producto 135,50.0,212.0,546.0, USD ,10599.94,MXP,94.34,19.41,546.0,110.225,4716.87,Noviembre
11.0,22/11/19,Venta,NAC,31878,Cliente 6,Producto 178,75.0,746.65,2884.5, USD ,55999.1,MXP,407.02,19.41,2884.5,165.3375,30526.35,Noviembre
11.0,22/11/19,Venta,NAC,31886,Cliente 6,Producto 213,25.0,209.67,270.0, USD ,5241.73,MXP,117.96,19.41,270.0,55.1125,2949.02,Noviembre
11.0,22/11/19,Venta,NAC,31885,Cliente 6,Producto 126,100.0,223.06,1149.0, USD ,22306.46,MXP,255.65,19.41,1149.0,220.45,25564.84,Noviembre
11.0,22/11/19,Venta,NAC,31885,Cliente 6,Producto 126,100.0,223.06,1149.0, USD ,22306.46,MXP,255.65,19.41,1149.0,220.45,25564.84,Noviembre
11.0,22/11/19,Venta,NAC,31884,Cliente 6,Producto 219,226.0,85.03,989.88, USD ,19217.32,MXP,67.31,19.41,989.88,498.217,15211.9,Noviembre
11.0,22/11/19,Venta,NAC,31893,Cliente 56,Producto 133,150.0,270.17,40524.75, MXP ,40524.75,MXP,111.51,19.41,2087.42,330.675,16726.58,Noviembre
11.0,22/11/19,Venta,NAC,31893,Cliente 56,Producto 133,46.0,270.17,12427.59, MXP ,12427.59,MXP,111.51,19.41,640.14,101.407,5129.48,Noviembre
11.0,22/11/19,Venta,NAC,31883,Cliente 6,Producto 137,100.0,183.27,944.0, USD ,18326.63,MXP,126.12,19.41,944.0,220.45,12612.08,Noviembre
11.0,22/11/19,Venta,NAC,31883,Cliente 6,Producto 230,75.0,293.73,1134.75, USD ,22029.81,MXP,210.89,19.41,1134.75,165.3375,15817.06,Noviembre
11.0,22/11/19,Venta,NAC,31894,Cliente 148,Producto 219,500.0,65.04,1675.0, USD ,32518.1,MXP,46.63,19.41,1675.0,1102.25,23312.65,Noviembre
11.0,22/11/19,Venta,NAC,31890,Cliente 85,Producto 140,25.0,340.13,438.0, USD ,8503.25,MXP,136.42,19.41,438.0,55.1125,3410.42,Noviembre
11.0,22/11/19,Venta,NAC,31882,Cliente 6,Producto 67,25.0,270.24,348.0, USD ,6756.0,MXP,119.93,19.41,348.0,55.1125,2998.27,Noviembre
11.0,22/11/19,Venta,NAC,31881,Cliente 6,Producto 72,25.0,213.55,275.0, USD ,5338.8,MXP,139.96,19.41,275.0,55.1125,3499.05,Noviembre
11.0,22/11/19,Venta,NAC,31881,Cliente 6,Producto 72,75.0,213.55,825.0, USD ,16016.39,MXP,139.96,19.41,825.0,165.3375,10497.14,Noviembre
11.0,22/11/19,Venta,NAC,31881,Cliente 6,Producto 66,25.0,428.46,551.75, USD ,10711.57,MXP,224.63,19.41,551.75,55.1125,5615.8,Noviembre
11.0,22/11/19,Venta,NAC,31880,Cliente 6,Producto 222,25.0,121.34,156.25, USD ,3033.41,MXP,61.86,19.41,156.25,55.1125,1546.61,Noviembre
11.0,22/11/19,Venta,NAC,31880,Cliente 6,Producto 222,975.0,121.34,6093.75, USD ,118302.89,MXP,61.86,19.41,6093.75,2149.3875,60317.79,Noviembre
11.0,22/11/19,Venta,NAC,31879,Cliente 6,Producto 143,75.0,178.22,688.5, USD ,13366.4,MXP,101.99,19.41,688.5,165.3375,7649.57,Noviembre
11.0,22/11/19,Venta,NAC,31891,Cliente 64,Producto 127,3000.0,36.3,5610.0, USD ,108911.4,MXP,33.99,19.41,5610.0,6613.5,101983.2,Noviembre
11.0,22/11/19,Venta,NAC,31891,Cliente 64,Producto 131,3000.0,44.65,6900.0, USD ,133955.09,MXP,34.14,19.41,6899.99,6613.5,102434.1,Noviembre
11.0,22/11/19,Venta,NAC,31895,Cliente 133,Producto 219,6000.0,69.31,21420.0, USD ,415843.81,MXP,52.04,19.41,21420.01,13227.0,312234.0,Noviembre
11.0,22/11/19,Cancelacion,NAC,1859,Cliente 15,Producto 6,0.0,75.94,1955.0, USD ,37971.55,MXP,56.45,19.42,1955.0,0.0,0.0,Noviembre
11.0,22/11/19,Venta,NAC,31889,Cliente 6,Producto 208,25.0,345.76,445.25, USD ,8644.0,MXP,116.06,19.41,445.25,55.1125,2901.52,Noviembre
11.0,22/11/19,Venta,NAC,31892,Cliente 15,Producto 6,0.0,75.91,1955.0, USD ,37954.0,MXP,56.45,19.41,1955.0,0.0,0.0,Noviembre
11.0,25/11/19,Venta,NAC,31898,Cliente 6,Producto 112,1000.0,70.61,3640.0, USD ,70611.3,MXP,44.17,19.4,3640.0,2204.5,44170.7,Noviembre
11.0,25/11/19,Venta,NAC,31899,Cliente 60,Producto 219,600.0,60.14,1860.0, USD ,36081.6,MXP,46.63,19.4,1860.0,1322.7,27975.18,Noviembre
11.0,25/11/19,Venta,NAC,31900,Cliente 144,Producto 126,4000.0,96.02,19800.0, USD ,384094.41,MXP,84.09,19.4,19800.01,8818.0,336348.41,Noviembre
11.0,25/11/19,Venta,NAC,31897,Cliente 6,Producto 13,728.0,194.38,7294.56, USD ,141505.0,MXP,197.11,19.4,7294.56,1604.876,143497.17,Noviembre
11.0,25/11/19,Venta,NAC,31903,Cliente 34,Producto 105,175.0,92.34,833.0, USD ,16159.12,MXP,69.73,19.4,833.0,385.7875,12202.3,Noviembre
11.0,25/11/19,Venta,NAC,31903,Cliente 34,Producto 105,25.0,92.34,119.0, USD ,2308.45,MXP,69.73,19.4,119.0,55.1125,1743.19,Noviembre
11.0,25/11/19,Venta,NAC,31901,Cliente 118,Producto 133,50.0,179.06,8953.0, MXP ,8953.0,MXP,130.02,19.4,461.53,110.225,6500.99,Noviembre
11.0,25/11/19,Venta,NAC,31904,Cliente 155,Producto 118,75.0,369.74,1429.5, USD ,27730.44,MXP,328.2,19.4,1429.5,165.3375,24615.26,Noviembre
11.0,25/11/19,Venta,NAC,31896,Cliente 6,Producto 155,75.0,77.66,300.0, USD ,5824.14,MXP,128.66,19.41,300.0,165.3375,9649.52,Noviembre
11.0,25/11/19,Venta,NAC,31902,Cliente 118,Producto 219,1000.0,54.63,54630.0, MXP ,54630.0,MXP,40.71,19.4,2816.17,2204.5,40712.6,Noviembre
11.0,25/11/19,Venta,NAC,31905,Cliente 6,Producto 117,0.0,74.1,573.0, USD ,11115.45,MXP,55.9,19.4,573.0,0.0,0.0,Noviembre
11.0,25/11/19,Venta,NAC,31906,Cliente 91,Producto 54,0.0,1653.16,8522.0, USD ,165315.72,MXP,56.49,19.4,8522.0,0.0,0.0,Noviembre
11.0,25/11/19,Venta,NAC,31906,Cliente 91,Producto 54,0.0,1653.16,2130.5, USD ,41328.93,MXP,56.49,19.4,2130.5,0.0,0.0,Noviembre
11.0,26/11/19,Venta,NAC,31928,Cliente 6,Producto 14,182.0,65.92,616.98, USD ,11998.3,MXP,50.78,19.45,616.98,401.219,9241.43,Noviembre
11.0,26/11/19,Venta,NAC,31926,Cliente 6,Producto 155,400.0,191.75,3944.0, USD ,76698.16,MXP,124.79,19.45,3944.0,881.8,49917.08,Noviembre
11.0,26/11/19,Venta,NAC,31913,Cliente 66,Producto 218,4520.0,95.29,22148.0, USD ,430707.62,MXP,75.6,19.45,22148.0,9964.34,341700.69,Noviembre
11.0,26/11/19,Venta,EXT,31911,Cliente 24,Producto 110,200.0,175.02,1800.0, USD ,35004.24,MXP,119.34,19.45,1800.0,440.9,23869.0,Noviembre
11.0,26/11/19,Venta,NAC,31919,Cliente 135,Producto 107,100.0,180.08,926.0, USD ,18007.74,MXP,105.09,19.45,926.0,220.45,10508.94,Noviembre
11.0,26/11/19,Venta,NAC,31912,Cliente 137,Producto 168,125.0,93.15,598.75, USD ,11643.78,MXP,59.2,19.45,598.75,275.5625,7400.5,Noviembre
11.0,26/11/19,Venta,NAC,31912,Cliente 137,Producto 168,6.0,93.15,28.74, USD ,558.9,MXP,59.2,19.45,28.74,13.227,355.22,Noviembre
11.0,26/11/19,Venta,NAC,31920,Cliente 78,Producto 134,25.0,177.43,4435.75, MXP ,4435.75,MXP,174.02,19.45,228.1,55.1125,4350.4,Noviembre
11.0,26/11/19,Venta,NAC,31914,Cliente 85,Producto 82,100.0,118.24,608.0, USD ,11823.65,MXP,61.85,19.45,608.0,220.45,6185.12,Noviembre
11.0,26/11/19,Venta,NAC,31918,Cliente 86,Producto 121,500.0,129.13,3320.0, USD ,64563.4,MXP,68.37,19.45,3320.0,1102.25,34184.95,Noviembre
11.0,26/11/19,Venta,NAC,31924,Cliente 6,Producto 53,100.0,79.34,408.0, USD ,7934.29,MXP,65.24,19.45,408.0,220.45,6524.39,Noviembre
11.0,26/11/19,Venta,NAC,31924,Cliente 6,Producto 53,900.0,79.34,3672.0, USD ,71408.61,MXP,65.24,19.45,3672.0,1984.05,58719.51,Noviembre
11.0,26/11/19,Venta,NAC,31925,Cliente 6,Producto 133,250.0,215.86,2775.0, USD ,53964.88,MXP,114.93,19.45,2775.0,551.125,28732.2,Noviembre
11.0,26/11/19,Venta,NAC,31917,Cliente 66,Producto 217,182.0,100.93,944.58, USD ,18369.06,MXP,78.4,19.45,944.58,401.219,14268.71,Noviembre
11.0,26/11/19,Venta,NAC,31917,Cliente 66,Producto 217,364.0,100.93,1889.16, USD ,36738.12,MXP,78.4,19.45,1889.16,802.438,28537.42,Noviembre
11.0,26/11/19,Venta,NAC,31917,Cliente 66,Producto 217,91.0,100.93,472.29, USD ,9184.53,MXP,78.4,19.45,472.29,200.6095,7134.35,Noviembre
11.0,26/11/19,Venta,NAC,31917,Cliente 66,Producto 217,84.0,100.93,435.96, USD ,8478.03,MXP,78.4,19.45,435.96,185.178,6585.56,Noviembre
11.0,26/11/19,Venta,NAC,31923,Cliente 106,Producto 126,100.0,289.56,1489.0, USD ,28956.29,MXP,171.95,19.45,1489.0,220.45,17194.76,Noviembre
11.0,26/11/19,Venta,NAC,31923,Cliente 106,Producto 114,25.0,225.58,290.0, USD ,5639.57,MXP,134.04,19.45,290.0,55.1125,3351.05,Noviembre
11.0,26/11/19,Venta,NAC,31923,Cliente 106,Producto 110,50.0,136.91,352.0, USD ,6845.28,MXP,81.78,19.45,352.0,110.225,4088.9,Noviembre
11.0,26/11/19,Venta,EXT,31921,Cliente 1,Producto 140,200.0,155.57,1600.0, USD ,31114.88,MXP,108.49,19.45,1600.0,440.9,21698.34,Noviembre
11.0,26/11/19,Venta,EXT,31922,Cliente 1,Producto 112,300.0,150.91,2328.0, USD ,45272.16,MXP,76.53,19.45,2328.0,661.35,22959.45,Noviembre
11.0,26/11/19,Venta,NAC,31930,Cliente 6,Producto 72,100.0,213.91,1100.0, USD ,21391.48,MXP,139.96,19.45,1100.0,220.45,13996.18,Noviembre
11.0,26/11/19,Venta,NAC,31909,Cliente 65,Producto 118,50.0,395.35,1016.5, USD ,19767.67,MXP,231.08,19.45,1016.5,110.225,11553.97,Noviembre
11.0,26/11/19,Venta,NAC,31927,Cliente 6,Producto 219,2599.0,85.18,11383.62, USD ,221375.02,MXP,67.31,19.45,11383.62,5729.4956,174936.88,Noviembre
11.0,26/11/19,Venta,NAC,31915,Cliente 80,Producto 116,0.0,270.5,347.75, USD ,6762.63,MXP,0.0,19.45,347.75,0.0,0.0,Noviembre
11.0,26/11/19,Venta,NAC,31910,Cliente 6,Producto 172,226.0,239.58,2784.32, USD ,54146.12,MXP,195.75,19.45,2784.32,498.217,44239.41,Noviembre
11.0,26/11/19,Venta,NAC,31907,Cliente 119,Producto 18,1000.0,59.17,3050.0, USD ,59166.0,MXP,45.81,19.4,3050.0,2204.5,45811.7,Noviembre
11.0,26/11/19,Venta,NAC,31908,Cliente 108,Producto 131,1000.0,54.32,2800.0, USD ,54316.4,MXP,34.14,19.4,2800.0,2204.5,34144.7,Noviembre
11.0,26/11/19,Venta,NAC,31929,Cliente 6,Producto 107,500.0,144.1,3705.0, USD ,72050.4,MXP,76.5,19.45,3705.0,1102.25,38251.35,Noviembre
11.0,26/11/19,Cancelacion,EXT,1860,Cliente 24,Producto 110,0.0,175.02,1800.0, USD ,35004.24,MXP,119.34,19.45,1800.0,0.0,0.0,Noviembre
11.0,26/11/19,Venta,EXT,31916,Cliente 24,Producto 110,0.0,175.02,1800.0, USD ,35004.24,MXP,0.0,19.45,1800.0,0.0,0.0,Noviembre
11.0,27/11/19,Venta,NAC,31931,Cliente 47,Producto 102,500.0,489.5,244750.0, MXP ,244750.0,MXP,366.58,19.52,12539.39,1102.25,183291.3,Noviembre
11.0,27/11/19,Venta,NAC,31932,Cliente 47,Producto 219,500.0,61.5,30750.0, MXP ,30750.0,MXP,46.63,19.52,1575.43,1102.25,23312.65,Noviembre
11.0,27/11/19,Venta,NAC,31938,Cliente 103,Producto 107,200.0,117.7,1206.0, USD ,23539.32,MXP,89.48,19.52,1206.0,440.9,17895.98,Noviembre
11.0,27/11/19,Venta,NAC,31942,Cliente 8,Producto 107,500.0,277.55,7110.0, USD ,138776.55,MXP,253.12,19.52,7110.0,1102.25,126559.7,Noviembre
11.0,27/11/19,Venta,NAC,31934,Cliente 5,Producto 130,200.0,134.87,1382.0, USD ,26974.56,MXP,117.67,19.52,1382.0,440.9,23533.2,Noviembre
11.0,27/11/19,Venta,NAC,31933,Cliente 118,Producto 168,200.0,93.36,18672.0, MXP ,18672.0,MXP,59.46,19.52,956.63,440.9,11891.82,Noviembre
11.0,27/11/19,Venta,NAC,31933,Cliente 118,Producto 168,75.0,93.36,7002.0, MXP ,7002.0,MXP,59.46,19.52,358.74,165.3375,4459.43,Noviembre
