MONTH,Fecha de la,Ty,Clase,Invoice#, Cliente , Nombre del producto , KG , Precio uni / Venta , Foreign Amount , CurFrm , Revenue , SalesDiv , CurTo , Std RMCost , Std MfgCost , Exchange , SO Std. Cost , T.C. , Dollars , Lbs , COST PESOS , Mes ,,
6,18/06/19,Venta,NAC,29840,Cliente 31,Producto 237,200,236.8694," 2,474.00 ", USD ," 47,373.88 ",MCO,MXP, 147.41 , 43.48 , 19.1487 ,190.8899, 19.15 ," 2,474.00 ",440.9000," 38,177.98 ",Junio,,
6,18/06/19,Venta,NAC,29846,Cliente 33,Producto 208,300,116.8071," 1,830.00 ", USD ," 35,042.13 ",MAD,MXP, 111.60 , 4.46 , 19.1487 ,116.0607, 19.15 ," 1,830.00 ",661.3500," 34,818.21 ",Junio,,
6,18/06/19,Venta,NAC,29843,Cliente 7,Producto 117,1000,77.9352," 4,070.00 ", USD ," 77,935.20 ",MAD,MXP, 53.75 , 2.15 , 19.1487 ,55.899, 19.15 ," 4,070.00 ","2,204.5000"," 55,899.00 ",Junio,,
6,18/06/19,Venta,NAC,29837,Cliente 6,Producto 133,300,211.7846," 3,318.00 ", USD ," 63,535.38 ",MCO,MXP, 140.02 , 25.77 , 19.1487 ,165.7936, 19.15 ," 3,318.00 ",661.3500," 49,738.08 ",Junio,,
6,18/06/19,Venta,NAC,29831,Cliente 6,Producto 125,250,259.8479," 3,392.50 ", USD ," 64,961.98 ",MCO,MXP, 241.67 , 27.46 , 19.1487 ,269.1302, 19.15 ," 3,392.50 ",551.1250," 67,282.55 ",Junio,,
6,18/06/19,Venta,NAC,29842,Cliente 12,Producto 220,25,132.7005, 173.25 , USD ," 3,317.51 ",MWH,MXP, 51.28 , 2.05 , 19.1487 ,53.3359, 19.15 , 173.25 ,55.1125," 1,333.40 ",Junio,,
6,18/06/19,Cancelación,NAC,1742,Cliente 132,Producto 118,-100,315.3791,"-1,647.00 ", USD ,"-31,537.91 ",MCO,MXP, 152.25 , 29.66 , 19.1487 ,181.9159, 19.15 ,"-1,647.00 ",-220.4500,"-18,191.59 ",Junio,,
6,18/06/19,Cancelación,NAC,1742,Cliente 132,Producto 102,-100,225.5717,"-1,178.00 ", USD ,"-22,557.17 ",MCO,MXP, 144.56 , 23.33 , 19.1487 ,167.8925, 19.15 ,"-1,178.00 ",-220.4500,"-16,789.25 ",Junio,,
6,18/06/19,Venta,NAC,29847,Cliente 6,Producto 159,,270.5711, 706.50 , USD ," 13,528.56 ",MCO,MXP, 216.70 , 28.23 , 19.1487 ,244.931, 19.15 , 706.50 ,0.0000, -   ,Junio,,
6,18/06/19,Venta,NAC,29848,Cliente 6,Producto 134,,95.3605," 1,245.00 ", USD ," 23,840.13 ",MCO,MXP, 51.66 , 17.67 , 19.1487 ,69.3326, 19.15 ," 1,245.00 ",0.0000, -   ,Junio,,
6,18/06/19,Venta,NAC,29848,Cliente 6,Producto 134,,95.3605, 373.50 , USD ," 7,152.04 ",MCO,MXP, 51.66 , 17.67 , 19.1487 ,69.3326, 19.15 , 373.50 ,0.0000, -   ,Junio,,
6,18/06/19,Venta,NAC,29848,Cliente 6,Producto 126,,220.0186," 1,723.50 ", USD ," 33,002.79 ",MCO,MXP, 230.31 , 25.34 , 19.1487 ,0, 19.15 ," 1,723.50 ",0.0000, -   ,Junio,,
6,18/06/19,Venta,NAC,29848,Cliente 6,Producto 233,,209.4868, 547.00 , USD ," 10,474.34 ",MCO,MXP, 53.77 , 15.42 , 19.1487 ,69.1956, 19.15 , 547.00 ,0.0000, -   ,Junio,,
6,19/06/19,Venta,NAC,29858,Cliente 6,Producto 114,75,0, -   , USD , -   ,MCO,MXP, 179.09 , 19.45 , 19.1487 ,198.538, 19.15 , -   ,165.3375," 14,890.35 ",Junio,,
6,19/06/19,Venta,NAC,29878,Cliente 77,Producto 173,2000,69.8928," 7,300.00 ", USD ," 139,785.60 ",MAD,MXP, 44.27 , 1.55 , 19.1487 ,45.8195, 19.15 ," 7,300.00 ","4,409.0000"," 91,639.00 ",Junio,,
6,19/06/19,Venta,NAC,29857,Cliente 6,Producto 125,125,258.5075," 1,687.50 ", USD ," 32,313.44 ",MCO,MXP, 202.83 , 39.54 , 19.1487 ,242.3659, 19.15 ," 1,687.50 ",275.5625," 30,295.74 ",Junio,,
6,19/06/19,Venta,NAC,29881,Cliente 118,Producto 168,300,121.23," 36,369.00 ", MXP ," 36,369.00 ",MCO,MXP, 42.89 , 16.57 , 19.1487 ,59.4591, 19.15 ," 1,899.29 ",661.3500," 17,837.73 ",Junio,,
6,19/06/19,Venta,NAC,29856,Cliente 6,Producto 118,50,276.6987, 722.50 , USD ," 13,834.94 ",MCO,MXP, 196.37 , 21.94 , 19.1487 ,218.3095, 19.15 , 722.50 ,110.2250," 10,915.48 ",Junio,,
6,19/06/19,Venta,NAC,29854,Cliente 6,Producto 219,1243,83.8713," 5,444.34 ", USD ," 104,252.03 ",MWH,MXP, 64.72 , 2.59 , 19.1487 ,67.3093, 19.15 ," 5,444.34 ","2,740.1935"," 83,665.46 ",Junio,,
6,19/06/19,Venta,NAC,29863,Cliente 130,Producto 117,300,74.28," 22,284.00 ", MXP ," 22,284.00 ",MAD,MXP, 53.75 , 2.15 , 19.1487 ,55.899, 19.15 ," 1,163.73 ",661.3500," 16,769.70 ",Junio,,
6,19/06/19,Venta,NAC,29871,Cliente 103,Producto 134,100,299.8686," 1,566.00 ", USD ," 29,986.86 ",MCO,MXP, 231.51 , 46.82 , 19.1487 ,278.3378, 19.15 ," 1,566.00 ",220.4500," 27,833.78 ",Junio,,
6,19/06/19,Venta,NAC,29853,Cliente 6,Producto 155,250,188.8062," 2,465.00 ", USD ," 47,201.55 ",MCO,MXP, 102.60 , 22.19 , 19.1487 ,124.7927, 19.15 ," 2,465.00 ",551.1250," 31,198.18 ",Junio,,
6,19/06/19,Venta,NAC,29855,Cliente 6,Producto 30,50,166.2107, 434.00 , USD ," 8,310.54 ",MCO,MXP, 47.73 , 36.02 , 19.1487 ,83.7512, 19.15 , 434.00 ,110.2250," 4,187.56 ",Junio,,
6,19/06/19,Venta,NAC,29852,Cliente 6,Producto 127,400,112.2114," 2,344.00 ", USD ," 44,884.56 ",MCO,MXP, 54.66 , 24.24 , 19.1487 ,78.8972, 19.15 ," 2,344.00 ",881.8000," 31,558.88 ",Junio,,
6,19/06/19,Venta,NAC,29873,Cliente 5,Producto 130,200,132.3175," 1,382.00 ", USD ," 26,463.50 ",MCO,MXP, 90.21 , 27.45 , 19.1487 ,117.666, 19.15 ," 1,382.00 ",440.9000," 23,533.20 ",Junio,,
6,19/06/19,Venta,NAC,29874,Cliente 5,Producto 107,50,130.7856, 341.50 , USD ," 6,539.28 ",MCO,MXP, 48.64 , 36.68 , 19.1487 ,85.3126, 19.15 , 341.50 ,110.2250," 4,265.63 ",Junio,,
6,19/06/19,Venta,NAC,29849,Cliente 6,Producto 137,75,219.0611, 858.00 , USD ," 16,429.58 ",MCO,MXP, 76.40 , 49.72 , 19.1487 ,126.1208, 19.15 , 858.00 ,165.3375," 9,459.06 ",Junio,,
6,19/06/19,Venta,NAC,29850,Cliente 6,Producto 137,50,219.0611, 572.00 , USD ," 10,953.06 ",MCO,MXP, 76.40 , 49.72 , 19.1487 ,126.1208, 19.15 , 572.00 ,110.2250," 6,306.04 ",Junio,,
6,19/06/19,Venta,NAC,29880,Cliente 118,Producto 140,75,170.06," 12,754.50 ", MXP ," 12,754.50 ",MCO,MXP, 81.78 , 46.95 , 19.1487 ,128.7309, 19.15 , 666.08 ,165.3375," 9,654.82 ",Junio,,
6,19/06/19,Venta,NAC,29880,Cliente 118,Producto 126,100,319.2," 31,920.00 ", MXP ," 31,920.00 ",MCO,MXP, 241.05 , 45.31 , 19.1487 ,286.3661, 19.15 ," 1,666.95 ",220.4500," 28,636.61 ",Junio,,
6,19/06/19,Venta,NAC,29879,Cliente 151,Producto 173,2200,70.6587," 8,118.00 ", USD ," 155,449.14 ",MAD,MXP, 57.40 , 2.30 , 19.1487 ,59.6985, 19.15 ," 8,118.00 ","4,849.9000"," 131,336.70 ",Junio,,
6,19/06/19,Venta,NAC,29860,Cliente 5,Producto 107,125,179.0403," 1,168.75 ", USD ," 22,380.04 ",MCO,MXP, 92.75 , 18.37 , 19.1487 ,111.1163, 19.15 ," 1,168.75 ",275.5625," 13,889.54 ",Junio,,
6,19/06/19,Venta,NAC,29860,Cliente 5,Producto 107,775,179.0403," 7,246.25 ", USD ," 138,756.23 ",MCO,MXP, 92.75 , 18.37 , 19.1487 ,111.1163, 19.15 ," 7,246.25 ","1,708.4875"," 86,115.13 ",Junio,,
6,19/06/19,Venta,NAC,29861,Cliente 5,Producto 134,275,172.9128," 2,483.25 ", USD ," 47,551.02 ",MCO,MXP, 102.41 , 33.02 , 19.1487 ,135.4334, 19.15 ," 2,483.25 ",606.2375," 37,244.19 ",Junio,,
6,19/06/19,Venta,NAC,29865,Cliente 130,Producto 133,150,142.82," 21,423.00 ", MXP ," 21,423.00 ",MCO,MXP,, 26.81 , 19.1487 ,26.811, 19.15 ," 1,118.77 ",330.6750," 4,021.65 ",Junio,,
6,19/06/19,Venta,NAC,29864,Cliente 130,Producto 107,300,154.84," 46,452.00 ", MXP ," 46,452.00 ",MCO,MXP, 63.01 , 37.90 , 19.1487 ,100.9106, 19.15 ," 2,425.86 ",661.3500," 30,273.18 ",Junio,,
6,19/06/19,Venta,NAC,29864,Cliente 130,Producto 107,300,154.84," 46,452.00 ", MXP ," 46,452.00 ",MCO,MXP, 63.01 , 37.90 , 19.1487 ,100.9106, 19.15 ," 2,425.86 ",661.3500," 30,273.18 ",Junio,,
6,19/06/19,Venta,NAC,29866,Cliente 133,Producto 219,6000,68.3609," 21,420.00 ", USD ," 410,165.40 ",MWH,MXP, 50.04 , 2.00 , 19.1487 ,52.039, 19.15 ," 21,420.01 ","13,227.0000"," 312,234.00 ",Junio,,
6,19/06/19,Venta,NAC,29866,Cliente 133,Producto 173,1000,97.0839," 5,070.00 ", USD ," 97,083.90 ",MAD,MXP, 57.40 , 2.30 , 19.1487 ,59.6985, 19.15 ," 5,070.00 ","2,204.5000"," 59,698.50 ",Junio,,
6,19/06/19,Venta,NAC,29877,Cliente 124,Producto 94,25,396.3781, 517.50 , USD ," 9,909.45 ",MCO,MXP, 265.57 , 9.30 , 19.1487 ,274.865, 19.15 , 517.50 ,55.1125," 6,871.63 ",Junio,,
6,19/06/19,Venta,NAC,29876,Cliente 124,Producto 95,25,243.9544, 318.50 , USD ," 6,098.86 ",MCO,MXP, 297.40 , 10.41 , 19.1487 ,307.809, 19.15 , 318.50 ,55.1125," 7,695.23 ",Junio,,
6,19/06/19,Venta,NAC,29862,Cliente 5,Producto 221,136,221.9334," 1,576.24 ", USD ," 30,182.94 ",MWH,MXP, 95.79 , 3.83 , 19.1487 ,99.622, 19.15 ," 1,576.24 ",299.8120," 13,548.59 ",Junio,,
6,19/06/19,Venta,NAC,29868,Cliente 103,Producto 127,250,44.425, 580.00 , USD ," 11,106.25 ",MBK,MXP, 32.69 , 1.31 , 19.1487 ,33.9944, 19.15 , 580.00 ,551.1250," 8,498.60 ",Junio,,
6,19/06/19,Venta,NAC,29872,Cliente 103,Producto 130,150,115.0837, 901.50 , USD ," 17,262.56 ",MCO,MXP, 52.42 , 13.19 , 19.1487 ,65.613, 19.15 , 901.50 ,330.6750," 9,841.95 ",Junio,,
6,19/06/19,Venta,NAC,29869,Cliente 103,Producto 127,75,44.425, 174.00 , USD ," 3,331.88 ",MBK,MXP, 32.69 , 1.31 , 19.1487 ,33.9944, 19.15 , 174.00 ,165.3375," 2,549.58 ",Junio,,
6,19/06/19,Venta,NAC,29870,Cliente 103,Producto 127,500,44.425," 1,160.00 ", USD ," 22,212.50 ",MBK,MXP, 32.69 , 1.31 , 19.1487 ,33.9944, 19.15 ," 1,160.00 ","1,102.2500"," 16,997.20 ",Junio,,
6,19/06/19,Venta,NAC,29851,Cliente 6,Producto 127,600,43.4675," 1,362.00 ", USD ," 26,080.50 ",MBK,MXP, 32.69 , 1.31 , 19.1487 ,33.9944, 19.15 ," 1,362.00 ","1,322.7000"," 20,396.64 ",Junio,,
6,19/06/19,Venta,NAC,29867,Cliente 103,Producto 127,200,44.425, 464.00 , USD ," 8,885.00 ",MBK,MXP, 32.69 , 1.31 , 19.1487 ,33.9944, 19.15 , 464.00 ,440.9000," 6,798.88 ",Junio,,
6,19/06/19,Venta,NAC,29875,Cliente 129,Producto 220,500,64.18," 32,090.00 ", MXP ," 32,090.00 ",MWH,MXP, 51.28 , 2.05 , 19.1487 ,53.3359, 19.15 ," 1,675.83 ","1,102.2500"," 26,667.95 ",Junio,,
6,19/06/19,Venta,NAC,29859,Cliente 6,Producto 114,,180.5722, 707.25 , USD ," 13,542.92 ",MCO,MXP, 179.09 , 19.45 , 19.1487 ,198.538, 19.15 , 707.25 ,0.0000, -   ,Junio,,
6,19/06/19,Cancelación,NAC,1743,Cliente 60,Producto 162,-200,529.0786,"-5,526.00 ", USD ,"-105,815.72 ",MCO,MXP, 360.55 , 35.39 , 19.1487 ,395.9394, 19.15 ,"-5,526.00 ",-440.9000,"-79,187.88 ",Junio,,
6,20/06/19,Venta,NAC,29883,Cliente 16,Producto 219,13872,64.2373," 46,471.20 ", USD ," 891,099.83 ",MWH,MXP, 50.04 , 1.75 , 19.1753 ,51.7888, 19.18 ," 46,471.23 ","30,580.8240"," 718,414.23 ",Junio,,
6,20/06/19,Venta,NAC,29884,Cliente 127,Producto 18,4896,35.2826," 9,008.64 ", USD ," 172,743.61 ",MBK,MXP, 32.69 , 1.14 , 19.1753 ,33.8309, 19.18 ," 9,008.65 ","10,793.2320"," 165,636.09 ",Junio,,
6,20/06/19,Venta,NAC,29891,Cliente 6,Producto 219,565,83.9878," 2,474.70 ", USD ," 47,453.11 ",MWH,MXP, 64.72 , 2.59 , 19.1753 ,67.3093, 19.18 ," 2,474.70 ","1,245.5425"," 38,029.75 ",Junio,,
6,20/06/19,Venta,NAC,29888,Cliente 6,Producto 140,700,239.6913," 8,750.00 ", USD ," 167,783.91 ",MCO,MXP, 151.47 , 16.40 , 19.1753 ,167.8759, 19.18 ," 8,750.00 ","1,543.1500"," 117,513.13 ",Junio,,
6,20/06/19,Venta,NAC,29889,Cliente 6,Producto 140,500,239.6913," 6,250.00 ", USD ," 119,845.65 ",MCO,MXP, 151.47 , 16.40 , 19.1753 ,167.8759, 19.18 ," 6,250.00 ","1,102.2500"," 83,937.95 ",Junio,,
6,20/06/19,Venta,NAC,29887,Cliente 118,Producto 130,25,210.88," 5,272.00 ", MXP ," 5,272.00 ",MCO,MXP, 187.79 , 47.88 , 19.1753 ,235.6645, 19.18 , 274.94 ,55.1125," 5,891.61 ",Junio,,
6,20/06/19,Venta,NAC,29885,Cliente 8,Producto 107,150,100.2868, 784.50 , USD ," 15,043.02 ",MCO,MXP, 38.77 , 11.32 , 19.1753 ,50.0872, 19.18 , 784.50 ,330.6750," 7,513.08 ",Junio,,
6,20/06/19,Venta,NAC,29890,Cliente 6,Producto 140,300,239.6913," 3,750.00 ", USD ," 71,907.39 ",MCO,MXP, 151.47 , 16.40 , 19.1753 ,167.8759, 19.18 ," 3,750.00 ",661.3500," 50,362.77 ",Junio,,
6,20/06/19,Venta,NAC,29892,Cliente 6,Producto 219,678,83.9878," 2,969.64 ", USD ," 56,943.73 ",MWH,MXP, 64.72 , 2.59 , 19.1753 ,67.3093, 19.18 ," 2,969.64 ","1,494.6510"," 45,635.71 ",Junio,,
6,20/06/19,Venta,NAC,29886,Cliente 122,Producto 107,25,113.9013, 148.50 , USD ," 2,847.53 ",MCO,MXP, 36.68 , 43.65 , 19.1753 ,80.3283, 19.18 , 148.50 ,55.1125," 2,008.21 ",Junio,,
6,20/06/19,Venta,NAC,29893,Cliente 118,Producto 126,75,193.66," 14,524.50 ", MXP ," 14,524.50 ",MCO,MXP, 78.09 , 41.91 , 19.1753 ,119.9989, 19.18 , 757.46 ,165.3375," 8,999.92 ",Junio,,
6,20/06/19,Venta,NAC,29882,Cliente 18,Producto 117,1000,56.1836," 2,930.00 ", USD ," 56,183.60 ",MAD,MXP, 53.75 , 2.15 , 19.1753 ,55.899, 19.18 ," 2,930.00 ","2,204.5000"," 55,899.00 ",Junio,,
6,20/06/19,Venta,NAC,29882,Cliente 18,Producto 220,150,89.5487, 700.50 , USD ," 13,432.31 ",MWH,MXP, 51.28 , 2.05 , 19.1753 ,53.3359, 19.18 , 700.50 ,330.6750," 8,000.39 ",Junio,,
6,21/06/19,Venta,NAC,29903,Cliente 6,Producto 114,50,180.8231, 471.50 , USD ," 9,041.16 ",MCO,MXP, 179.09 , 19.45 , 19.1753 ,198.538, 19.18 , 471.50 ,110.2250," 9,926.90 ",Junio,,
6,21/06/19,Venta,NAC,29899,Cliente 47,Producto 102,3000,165.23," 495,690.00 ", MXP ," 495,690.00 ",MCO,MXP, 34.07 , 13.50 , 19.1753 ,47.5672, 19.18 ," 25,850.44 ","6,613.5000"," 142,701.60 ",Junio,,
6,21/06/19,Venta,NAC,29902,Cliente 6,Producto 112,1000,69.7981," 3,640.00 ", USD ," 69,798.10 ",MWH,MXP, 42.47 , 1.70 , 19.1753 ,44.1707, 19.18 ," 3,640.00 ","2,204.5000"," 44,170.70 ",Junio,,
6,21/06/19,Venta,NAC,29900,Cliente 10,Producto 219,862,79.5775," 3,577.30 ", USD ," 68,595.81 ",MWH,MXP, 57.73 , 2.31 , 19.1753 ,60.037, 19.18 ," 3,577.30 ","1,900.2790"," 51,751.89 ",Junio,,
6,21/06/19,Venta,NAC,29900,Cliente 10,Producto 219,5172,79.5775," 21,463.80 ", USD ," 411,574.83 ",MWH,MXP, 57.73 , 2.31 , 19.1753 ,60.037, 19.18 ," 21,463.80 ","11,401.6740"," 310,511.36 ",Junio,,
6,21/06/19,Venta,NAC,29900,Cliente 10,Producto 219,4310,79.5775," 17,886.50 ", USD ," 342,979.03 ",MWH,MXP, 57.73 , 2.31 , 19.1753 ,60.037, 19.18 ," 17,886.50 ","9,501.3950"," 258,759.47 ",Junio,,
6,21/06/19,Venta,NAC,29901,Cliente 6,Producto 86,800,132.5013," 5,528.00 ", USD ," 106,001.04 ",MAD,MXP, 170.07 , 5.95 , 19.1753 ,176.0225, 19.18 ," 5,528.00 ","1,763.6000"," 140,818.00 ",Junio,,
6,21/06/19,Venta,NAC,29894,Cliente 6,Producto 53,200,78.2352, 816.00 , USD ," 15,647.04 ",MCO,MXP, 51.29 , 13.96 , 19.1753 ,65.2439, 19.18 , 816.00 ,440.9000," 13,048.78 ",Junio,,
6,21/06/19,Venta,NAC,29898,Cliente 47,Producto 107,200,123.24," 24,648.00 ", MXP ," 24,648.00 ",MCO,MXP, 94.54 , 30.33 , 19.1753 ,124.8725, 19.18 ," 1,285.40 ",440.9000," 24,974.50 ",Junio,,
6,21/06/19,Venta,NAC,29898,Cliente 47,Producto 107,25,123.24," 3,081.00 ", MXP ," 3,081.00 ",MCO,MXP, 94.54 , 30.33 , 19.1753 ,124.8725, 19.18 , 160.68 ,55.1125," 3,121.81 ",Junio,,
6,21/06/19,Venta,NAC,29898,Cliente 47,Producto 107,275,123.24," 33,891.00 ", MXP ," 33,891.00 ",MCO,MXP, 94.54 , 30.33 , 19.1753 ,124.8725, 19.18 ," 1,767.43 ",606.2375," 34,339.94 ",Junio,,
6,21/06/19,Venta,NAC,29898,Cliente 47,Producto 130,300,91.88," 27,564.00 ", MXP ," 27,564.00 ",MCO,MXP, 52.15 , 17.58 , 19.1753 ,69.7308, 19.18 ," 1,437.47 ",661.3500," 20,919.24 ",Junio,,
6,21/06/19,Venta,NAC,29898,Cliente 47,Producto 125,150,156," 23,400.00 ", MXP ," 23,400.00 ",MCO,MXP, 93.39 , 42.93 , 19.1753 ,136.3151, 19.18 ," 1,220.32 ",330.6750," 20,447.27 ",Junio,,
6,21/06/19,Venta,NAC,29898,Cliente 47,Producto 125,25,157.5," 3,937.50 ", MXP ," 3,937.50 ",MCO,MXP, 93.39 , 42.93 , 19.1753 ,136.3151, 19.18 , 205.34 ,55.1125," 3,407.88 ",Junio,,
6,21/06/19,Venta,NAC,29909,Cliente 6,Producto 143,25,137.6787, 179.50 , USD ," 3,441.97 ",MCO,MXP, 64.79 , 37.20 , 19.1753 ,101.9942, 19.18 , 179.50 ,55.1125," 2,549.86 ",Junio,,
6,21/06/19,Venta,NAC,29907,Cliente 6,Producto 143,100,137.6787, 718.00 , USD ," 13,767.87 ",MCO,MXP, 64.79 , 37.20 , 19.1753 ,101.9942, 19.18 , 718.00 ,220.4500," 10,199.42 ",Junio,,
6,21/06/19,Venta,NAC,29909,Cliente 6,Producto 160,100,120.0374, 626.00 , USD ," 12,003.74 ",MCO,MXP, 54.01 , 15.25 , 19.1753 ,69.258, 19.18 , 626.00 ,220.4500," 6,925.80 ",Junio,,
6,21/06/19,Venta,NAC,29909,Cliente 6,Producto 160,75,140.1714, 548.25 , USD ," 10,512.86 ",MCO,MXP, 54.01 , 15.25 , 19.1753 ,69.258, 19.18 , 548.25 ,165.3375," 5,194.35 ",Junio,,
6,21/06/19,Venta,NAC,29909,Cliente 6,Producto 160,50,120.0374, 313.00 , USD ," 6,001.87 ",MCO,MXP, 54.01 , 15.25 , 19.1753 ,69.258, 19.18 , 313.00 ,110.2250," 3,462.90 ",Junio,,
6,21/06/19,Venta,NAC,29909,Cliente 6,Producto 179,50,412.6525," 1,076.00 ", USD ," 20,632.63 ",MCO,MXP, 139.30 , 21.75 , 19.1753 ,161.0528, 19.18 ," 1,076.00 ",110.2250," 8,052.64 ",Junio,,
6,21/06/19,Venta,NAC,29910,Cliente 6,Producto 136,25,267.1119, 348.25 , USD ," 6,677.80 ",MCO,MXP, 47.30 , 32.62 , 19.1753 ,79.9172, 19.18 , 348.25 ,55.1125," 1,997.93 ",Junio,,
6,21/06/19,Venta,NAC,29910,Cliente 6,Producto 135,25,257.3325, 335.50 , USD ," 6,433.31 ",MCO,MXP, 65.67 , 28.67 , 19.1753 ,94.3374, 19.18 , 335.50 ,55.1125," 2,358.44 ",Junio,,
6,21/06/19,Venta,NAC,29905,Cliente 6,Producto 67,25,266.9202, 348.00 , USD ," 6,673.01 ",MCO,MXP, 80.36 , 39.57 , 19.1753 ,119.9307, 19.18 , 348.00 ,55.1125," 2,998.27 ",Junio,,
6,21/06/19,Venta,NAC,29895,Cliente 6,Producto 53,800,78.2352," 3,264.00 ", USD ," 62,588.16 ",MCO,MXP, 51.29 , 13.96 , 19.1753 ,65.2439, 19.18 ," 3,264.00 ","1,763.6000"," 52,195.12 ",Junio,,
6,21/06/19,Venta,NAC,29908,Cliente 6,Producto 141,250,162.7983," 2,122.50 ", USD ," 40,699.58 ",MCO,MXP, 189.51 , 27.47 , 19.1753 ,216.9877, 19.18 ," 2,122.50 ",551.1250," 54,246.93 ",Junio,,
6,21/06/19,Venta,NAC,29908,Cliente 6,Producto 140,50,97.794, 255.00 , USD ," 4,889.70 ",MCO,MXP, 92.81 , 18.94 , 19.1753 ,111.7522, 19.18 , 255.00 ,110.2250," 5,587.61 ",Junio,,
6,21/06/19,Venta,NAC,29908,Cliente 6,Producto 233,100,209.7778," 1,094.00 ", USD ," 20,977.78 ",MCO,MXP, 53.77 , 15.42 , 19.1753 ,69.1956, 19.18 ," 1,094.00 ",220.4500," 6,919.56 ",Junio,,
6,21/06/19,Venta,NAC,29908,Cliente 6,Producto 102,25,407.0916, 530.75 , USD ," 10,177.29 ",MCO,MXP, 204.08 , 35.88 , 19.1753 ,239.9627, 19.18 , 530.75 ,55.1125," 5,999.07 ",Junio,,
6,21/06/19,Venta,NAC,29906,Cliente 6,Producto 178,50,737.482," 1,923.00 ", USD ," 36,874.10 ",MCO,MXP, 362.41 , 44.61 , 19.1753 ,407.018, 19.18 ," 1,923.00 ",110.2250," 20,350.90 ",Junio,,
6,21/06/19,Venta,NAC,29897,Cliente 6,Producto 127,50,43.5279, 113.50 , USD ," 2,176.40 ",MBK,MXP, 32.69 , 1.31 , 19.1753 ,33.9944, 19.18 , 113.50 ,110.2250," 1,699.72 ",Junio,,
6,21/06/19,Venta,NAC,29904,Cliente 6,Producto 134,275,98.7528," 1,416.25 ", USD ," 27,157.02 ",MCO,MXP, 51.66 , 17.67 , 19.1753 ,69.3326, 19.18 ," 1,416.25 ",606.2375," 19,066.47 ",Junio,,
6,21/06/19,Venta,NAC,29896,Cliente 108,Producto 131,375,53.6908," 1,050.00 ", USD ," 20,134.05 ",MBK,MXP, 32.99 , 1.15 , 19.1753 ,34.1447, 19.18 ," 1,050.00 ",826.6875," 12,804.26 ",Junio,,
6,21/06/19,Venta,NAC,29896,Cliente 108,Producto 131,625,53.6908," 1,750.00 ", USD ," 33,556.75 ",MBK,MXP, 32.99 , 1.15 , 19.1753 ,34.1447, 19.18 ," 1,750.00 ","1,377.8125"," 21,340.44 ",Junio,,
6,24/06/19,Venta,NAC,29938,Cliente 13,Producto 100,6000,88.848," 27,960.00 ", USD ," 533,088.00 ",MAD,MXP, 40.77 , 1.63 , 19.0661 ,42.4014, 19.07 ," 27,959.99 ","13,227.0000"," 254,408.40 ",Junio,,
6,24/06/19,Venta,NAC,29938,Cliente 13,Producto 100,750,88.848," 3,495.00 ", USD ," 66,636.00 ",MAD,MXP, 40.77 , 1.63 , 19.0661 ,42.4014, 19.07 ," 3,495.00 ","1,653.3750"," 31,801.05 ",Junio,,
6,24/06/19,Venta,NAC,29938,Cliente 13,Producto 100,750,88.848," 3,495.00 ", USD ," 66,636.00 ",MAD,MXP, 40.77 , 1.63 , 19.0661 ,42.4014, 19.07 ," 3,495.00 ","1,653.3750"," 31,801.05 ",Junio,,
6,24/06/19,Venta,NAC,29937,Cliente 13,Producto 100,1250,88.848," 5,825.00 ", USD ," 111,060.00 ",MAD,MXP, 55.50 , 1.94 , 19.0661 ,57.4425, 19.07 ," 5,825.00 ","2,755.6250"," 71,803.13 ",Junio,,
6,24/06/19,Venta,NAC,29937,Cliente 13,Producto 100,3250,88.848," 15,145.00 ", USD ," 288,756.00 ",MAD,MXP, 55.50 , 1.94 , 19.0661 ,57.4425, 19.07 ," 15,145.00 ","7,164.6250"," 186,688.13 ",Junio,,
6,24/06/19,Venta,NAC,29925,Cliente 125,Producto 133,25,128.1," 3,202.50 ", MXP ," 3,202.50 ",MCO,MXP, 119.54 , 18.76 , 19.0661 ,138.2998, 19.07 , 167.97 ,55.1125," 3,457.50 ",Junio,,
6,24/06/19,Venta,NAC,29925,Cliente 125,Producto 133,175,128.1," 22,417.50 ", MXP ," 22,417.50 ",MCO,MXP, 119.54 , 18.76 , 19.0661 ,138.2998, 19.07 ," 1,175.78 ",385.7875," 24,202.47 ",Junio,,
6,24/06/19,Venta,NAC,29924,Cliente 125,Producto 133,400,128.1," 51,240.00 ", MXP ," 51,240.00 ",MCO,MXP, 119.54 , 18.76 , 19.0661 ,138.2998, 19.07 ," 2,687.49 ",881.8000," 55,319.92 ",Junio,,
6,24/06/19,Venta,EXT,29918,Cliente 24,Producto 134,300,169.6883," 2,670.00 ", USD ," 50,906.49 ",MCO,MXP, 97.54 , 15.13 , 19.0661 ,112.6721, 19.07 ," 2,670.00 ",661.3500," 33,801.63 ",Junio,,
6,24/06/19,Venta,EXT,29919,Cliente 24,Producto 110,275,171.5949," 2,475.00 ", USD ," 47,188.60 ",MCO,MXP, 97.83 , 21.52 , 19.0661 ,119.345, 19.07 ," 2,475.00 ",606.2375," 32,819.88 ",Junio,,
6,24/06/19,Venta,NAC,29922,Cliente 6,Producto 134,75,169.6883, 667.50 , USD ," 12,726.62 ",MCO,MXP, 97.54 , 15.13 , 19.0661 ,112.6721, 19.07 , 667.50 ,165.3375," 8,450.41 ",Junio,,
